Year,District,Area_Hectares,Yield_Kg_Ha,Crop,Avg_Temperature_C,max_temp_C,min_temp_C,Avg_Humidity_Pct,Avg_Rainfall_mm,total_solar_radiation_kWh/m2,total_PAR_MJ/m2,Avg_Wind_Speed_ms,avg_pH_value,fertilizer_in_MT,Production_MT,Planting_Month,Province
2010,Humla,1302.0,1010.0,Millet,-0.023616438,6.600931507,-5.543424658,66.24153425,566.41,7263.37,3036.87,2.001260274,6.5,529.0,1315.02,August,Karnali
2010,Humla,0.0,0.0,Buckwheat,-0.023616438,6.600931507,-5.543424658,66.24153425,566.41,7263.37,3036.87,2.001260274,6.5,529.0,0.0,September,Karnali
2010,Humla,1091.0,752.0,Wheat,-0.023616438,6.600931507,-5.543424658,66.24153425,566.41,7263.37,3036.87,2.001260274,6.5,529.0,820.432,November,Karnali
2010,Humla,687.0,1020.0,Barley,-0.023616438,6.600931507,-5.543424658,66.24153425,566.41,7263.37,3036.87,2.001260274,6.5,529.0,700.74,November,Karnali
2010,Illam,14825.0,3082.0,Rice,18.64413699,23.80090411,14.8510137,65.76739726,1879.69,5773.57,2540.43,1.215287671,5.5,0.0,45690.65,July,Unknown
2010,Illam,31480.0,2462.0,Maize,18.64413699,23.80090411,14.8510137,65.76739726,1879.69,5773.57,2540.43,1.215287671,5.5,0.0,77503.76,April,Unknown
2010,Illam,3312.0,1000.0,Millet,18.64413699,23.80090411,14.8510137,65.76739726,1879.69,5773.57,2540.43,1.215287671,5.5,0.0,3312.0,August,Unknown
2010,Illam,28.0,714.0,Buckwheat,18.64413699,23.80090411,14.8510137,65.76739726,1879.69,5773.57,2540.43,1.215287671,5.5,0.0,19.992,September,Unknown
2010,Illam,4800.0,2784.0,Wheat,18.64413699,23.80090411,14.8510137,65.76739726,1879.69,5773.57,2540.43,1.215287671,5.5,0.0,13363.2,November,Unknown
2010,Illam,75.0,1000.0,Barley,18.64413699,23.80090411,14.8510137,65.76739726,1879.69,5773.57,2540.43,1.215287671,5.5,0.0,75.0,November,Unknown
2010,Jajarkot,3455.0,3325.0,Rice,22.61468493,28.44019178,17.948,54.894,1278.14,6452.09,2802.61,1.861013699,6.2,1033.0,11487.875,July,Karnali
2010,Jajarkot,7406.0,1900.0,Maize,22.61468493,28.44019178,17.948,54.894,1278.14,6452.09,2802.61,1.861013699,6.2,1033.0,14071.4,April,Karnali
2010,Jajarkot,2525.0,1791.0,Millet,22.61468493,28.44019178,17.948,54.894,1278.14,6452.09,2802.61,1.861013699,6.2,1033.0,4522.275,August,Karnali
2010,Jajarkot,24.0,1100.0,Buckwheat,22.61468493,28.44019178,17.948,54.894,1278.14,6452.09,2802.61,1.861013699,6.2,1033.0,26.4,September,Karnali
2010,Jajarkot,11800.0,1240.0,Wheat,22.61468493,28.44019178,17.948,54.894,1278.14,6452.09,2802.61,1.861013699,6.2,1033.0,14632.0,November,Karnali
2010,Jajarkot,735.0,650.0,Barley,22.61468493,28.44019178,17.948,54.894,1278.14,6452.09,2802.61,1.861013699,6.2,1033.0,477.75,November,Karnali
2010,Jhapa,82400.0,3300.0,Rice,24.2890411,29.58449315,19.99950685,64.76947945,2201.73,5870.95,2655.1,1.491205479,5.7,90.0,271920.0,July,Koshi
2010,Jhapa,24600.0,2533.0,Maize,24.2890411,29.58449315,19.99950685,64.76947945,2201.73,5870.95,2655.1,1.491205479,5.7,90.0,62311.8,April,Koshi
2010,Jhapa,1800.0,1200.0,Millet,24.2890411,29.58449315,19.99950685,64.76947945,2201.73,5870.95,2655.1,1.491205479,5.7,90.0,2160.0,August,Koshi
2010,Jhapa,1300.0,1000.0,Buckwheat,24.2890411,29.58449315,19.99950685,64.76947945,2201.73,5870.95,2655.1,1.491205479,5.7,90.0,1300.0,September,Koshi
2010,Jhapa,11500.0,2100.0,Wheat,24.2890411,29.58449315,19.99950685,64.76947945,2201.73,5870.95,2655.1,1.491205479,5.7,90.0,24150.0,November,Koshi
2010,Jhapa,9.0,778.0,Barley,24.2890411,29.58449315,19.99950685,64.76947945,2201.73,5870.95,2655.1,1.491205479,5.7,90.0,7.002,November,Koshi
2010,Jumla,2750.0,1789.0,Rice,9.54939726,16.17224658,4.111917808,59.92967123,937.29,6910.08,2915.0,1.642383562,6.5,11618.0,4919.75,July,Karnali
2010,Jumla,4550.0,1600.0,Maize,9.54939726,16.17224658,4.111917808,59.92967123,937.29,6910.08,2915.0,1.642383562,6.5,11618.0,7280.0,April,Karnali
2010,Jumla,3950.0,1100.0,Millet,9.54939726,16.17224658,4.111917808,59.92967123,937.29,6910.08,2915.0,1.642383562,6.5,11618.0,4345.0,August,Karnali
2010,Jumla,930.0,700.0,Buckwheat,9.54939726,16.17224658,4.111917808,59.92967123,937.29,6910.08,2915.0,1.642383562,6.5,11618.0,651.0,September,Karnali
2010,Jumla,2300.0,1100.0,Wheat,9.54939726,16.17224658,4.111917808,59.92967123,937.29,6910.08,2915.0,1.642383562,6.5,11618.0,2530.0,November,Karnali
2010,Jumla,4900.0,900.0,Barley,9.54939726,16.17224658,4.111917808,59.92967123,937.29,6910.08,2915.0,1.642383562,6.5,11618.0,4410.0,November,Karnali
2010,Kailali,60000.0,2900.0,Rice,25.78260274,31.964,20.56986301,54.50528767,1512.03,6097.45,2735.4,1.57030137,6.6,0.0,174000.0,July,Sudurpashchim
2010,Kailali,16500.0,1727.0,Maize,25.78260274,31.964,20.56986301,54.50528767,1512.03,6097.45,2735.4,1.57030137,6.6,0.0,28495.5,April,Sudurpashchim
2010,Kailali,300.0,1033.0,Millet,25.78260274,31.964,20.56986301,54.50528767,1512.03,6097.45,2735.4,1.57030137,6.6,0.0,309.9,August,Sudurpashchim
2010,Kailali,0.0,0.0,Buckwheat,25.78260274,31.964,20.56986301,54.50528767,1512.03,6097.45,2735.4,1.57030137,6.6,0.0,0.0,September,Sudurpashchim
2010,Kailali,34500.0,2000.0,Wheat,25.78260274,31.964,20.56986301,54.50528767,1512.03,6097.45,2735.4,1.57030137,6.6,0.0,69000.0,November,Sudurpashchim
2010,Kailali,550.0,1200.0,Barley,25.78260274,31.964,20.56986301,54.50528767,1512.03,6097.45,2735.4,1.57030137,6.6,0.0,660.0,November,Sudurpashchim
2010,Kalikot,3522.0,2111.0,Rice,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,6.2,17454.0,7434.942,July,Karnali
2010,Kalikot,5455.0,1795.0,Maize,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,6.2,17454.0,9791.725,April,Karnali
2010,Kalikot,1252.0,1100.0,Millet,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,6.2,17454.0,1377.2,August,Karnali
2010,Kalikot,0.0,0.0,Buckwheat,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,6.2,17454.0,0.0,September,Karnali
2010,Kalikot,5398.0,1670.0,Wheat,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,6.2,17454.0,9014.66,November,Karnali
2010,Kalikot,1028.0,700.0,Barley,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,6.2,17454.0,719.6,November,Karnali
2010,Kanchanpur,46655.0,3000.0,Rice,22.26112329,28.67156164,16.97635616,54.15408219,1521.27,6242.82,2794.86,1.03339726,6.2,35.0,139965.0,July,Sudurpashchim
2010,Kanchanpur,5950.0,1932.0,Maize,22.26112329,28.67156164,16.97635616,54.15408219,1521.27,6242.82,2794.86,1.03339726,6.2,35.0,11495.4,April,Sudurpashchim
2010,Kanchanpur,170.0,1059.0,Millet,22.26112329,28.67156164,16.97635616,54.15408219,1521.27,6242.82,2794.86,1.03339726,6.2,35.0,180.03,August,Sudurpashchim
2010,Kanchanpur,0.0,0.0,Buckwheat,22.26112329,28.67156164,16.97635616,54.15408219,1521.27,6242.82,2794.86,1.03339726,6.2,35.0,0.0,September,Sudurpashchim
2010,Kanchanpur,32250.0,1992.0,Wheat,22.26112329,28.67156164,16.97635616,54.15408219,1521.27,6242.82,2794.86,1.03339726,6.2,35.0,64242.0,November,Sudurpashchim
2010,Kanchanpur,5.0,1000.0,Barley,22.26112329,28.67156164,16.97635616,54.15408219,1521.27,6242.82,2794.86,1.03339726,6.2,35.0,5.0,November,Sudurpashchim
2010,Kapilbastu,72000.0,3125.0,Rice,25.93473973,32.16328767,20.7379726,53.22120548,1374.1,6438.57,2996.83,1.863342466,6.9,7607.0,225000.0,July,Lumbini
2010,Kapilbastu,1390.0,2537.0,Maize,25.93473973,32.16328767,20.7379726,53.22120548,1374.1,6438.57,2996.83,1.863342466,6.9,7607.0,3526.43,April,Lumbini
2010,Kapilbastu,100.0,1000.0,Millet,25.93473973,32.16328767,20.7379726,53.22120548,1374.1,6438.57,2996.83,1.863342466,6.9,7607.0,100.0,August,Lumbini
2010,Kapilbastu,0.0,0.0,Buckwheat,25.93473973,32.16328767,20.7379726,53.22120548,1374.1,6438.57,2996.83,1.863342466,6.9,7607.0,0.0,September,Lumbini
2010,Kapilbastu,29995.0,3233.0,Wheat,25.93473973,32.16328767,20.7379726,53.22120548,1374.1,6438.57,2996.83,1.863342466,6.9,7607.0,96973.835,November,Lumbini
2010,Kapilbastu,200.0,1400.0,Barley,25.93473973,32.16328767,20.7379726,53.22120548,1374.1,6438.57,2996.83,1.863342466,6.9,7607.0,280.0,November,Lumbini
2010,Kaski,23000.0,2900.0,Rice,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.7,14589.0,66700.0,July,Gandaki
2010,Kaski,20800.0,2500.0,Maize,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.7,14589.0,52000.0,April,Gandaki
2010,Kaski,16640.0,1056.0,Millet,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.7,14589.0,17571.84,August,Gandaki
2010,Kaski,18.0,778.0,Buckwheat,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.7,14589.0,14.004,September,Gandaki
2010,Kaski,7000.0,2029.0,Wheat,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.7,14589.0,14203.0,November,Gandaki
2010,Kaski,129.0,845.0,Barley,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.7,14589.0,109.005,November,Gandaki
2010,Kathmandu,8025.0,5200.0,Rice,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.5,1638.0,41730.0,July,Bagmati
2010,Kathmandu,7400.0,2873.0,Maize,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.5,1638.0,21260.2,April,Bagmati
2010,Kathmandu,714.0,1001.0,Millet,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.5,1638.0,714.714,August,Bagmati
2010,Kathmandu,0.0,0.0,Buckwheat,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.5,1638.0,0.0,September,Bagmati
2010,Kathmandu,5000.0,2857.0,Wheat,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.5,1638.0,14285.0,November,Bagmati
2010,Kathmandu,7.0,1000.0,Barley,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.5,1638.0,7.0,November,Bagmati
2010,Kavre,11350.0,2900.0,Rice,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,5.7,4293.0,32915.0,July,Unknown
2010,Kavre,24279.0,2310.0,Maize,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,5.7,4293.0,56084.49,April,Unknown
2010,Kavre,3505.0,1013.0,Millet,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,5.7,4293.0,3550.565,August,Unknown
2010,Kavre,950.0,0.0,Buckwheat,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,5.7,4293.0,0.0,September,Unknown
2010,Kavre,9995.0,2101.0,Wheat,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,5.7,4293.0,20999.495,November,Unknown
2010,Kavre,750.0,1000.0,Barley,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,5.7,4293.0,750.0,November,Unknown
2010,Khotang,14129.0,1943.0,Rice,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,11448.0,27452.647,July,Koshi
2010,Khotang,23000.0,2261.0,Maize,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,11448.0,52003.0,April,Koshi
2010,Khotang,16500.0,1200.0,Millet,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,11448.0,19800.0,August,Koshi
2010,Khotang,720.0,625.0,Buckwheat,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,11448.0,450.0,September,Koshi
2010,Khotang,5535.0,2023.0,Wheat,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,11448.0,11197.305,November,Koshi
2010,Khotang,550.0,791.0,Barley,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,11448.0,435.05,November,Koshi
2010,Lalitpur,4650.0,4600.0,Rice,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.9,193.0,21390.0,July,Bagmati
2010,Lalitpur,8589.0,2675.0,Maize,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.9,193.0,22975.575,April,Bagmati
2010,Lalitpur,580.0,1159.0,Millet,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.9,193.0,672.22,August,Bagmati
2010,Lalitpur,48.0,500.0,Buckwheat,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.9,193.0,24.0,September,Bagmati
2010,Lalitpur,4070.0,3100.0,Wheat,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.9,193.0,12617.0,November,Bagmati
2010,Lalitpur,80.0,900.0,Barley,19.62460274,25.02857534,15.5249863,58.33276712,1044.95,6421.67,2868.84,1.509808219,6.9,193.0,72.0,November,Bagmati
2010,Lamjung,16135.0,2100.0,Rice,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,5.4,1406.0,33883.5,July,Gandaki
2010,Lamjung,15900.0,2461.0,Maize,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,5.4,1406.0,39129.9,April,Gandaki
2010,Lamjung,7919.0,1000.0,Millet,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,5.4,1406.0,7919.0,August,Gandaki
2010,Lamjung,19.0,842.0,Buckwheat,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,5.4,1406.0,15.998,September,Gandaki
2010,Lamjung,3740.0,1738.0,Wheat,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,5.4,1406.0,6500.12,November,Gandaki
2010,Lamjung,28.0,964.0,Barley,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,5.4,1406.0,26.992,November,Gandaki
2010,Mahottari,34776.0,2256.0,Rice,26.3259726,32.88819178,20.7870137,55.5030137,994.99,6205.61,2798.51,2.025506849,6.8,447.0,78454.656,July,Madhesh
2010,Mahottari,1935.0,2093.0,Maize,26.3259726,32.88819178,20.7870137,55.5030137,994.99,6205.61,2798.51,2.025506849,6.8,447.0,4049.955,April,Madhesh
2010,Mahottari,232.0,1000.0,Millet,26.3259726,32.88819178,20.7870137,55.5030137,994.99,6205.61,2798.51,2.025506849,6.8,447.0,232.0,August,Madhesh
2010,Mahottari,0.0,0.0,Buckwheat,26.3259726,32.88819178,20.7870137,55.5030137,994.99,6205.61,2798.51,2.025506849,6.8,447.0,0.0,September,Madhesh
2010,Mahottari,21540.0,2101.0,Wheat,26.3259726,32.88819178,20.7870137,55.5030137,994.99,6205.61,2798.51,2.025506849,6.8,447.0,45255.54,November,Madhesh
2010,Mahottari,50.0,1000.0,Barley,26.3259726,32.88819178,20.7870137,55.5030137,994.99,6205.61,2798.51,2.025506849,6.8,447.0,50.0,November,Madhesh
2010,Makwanpur,11100.0,3300.0,Rice,22.6539726,28.30983562,18.2650137,55.81147945,1123.21,6402.98,2974.38,1.519808219,5.9,10709.0,36630.0,July,Bagmati
2010,Makwanpur,15560.0,2600.0,Maize,22.6539726,28.30983562,18.2650137,55.81147945,1123.21,6402.98,2974.38,1.519808219,5.9,10709.0,40456.0,April,Bagmati
2010,Makwanpur,2850.0,1125.0,Millet,22.6539726,28.30983562,18.2650137,55.81147945,1123.21,6402.98,2974.38,1.519808219,5.9,10709.0,3206.25,August,Bagmati
2010,Makwanpur,300.0,600.0,Buckwheat,22.6539726,28.30983562,18.2650137,55.81147945,1123.21,6402.98,2974.38,1.519808219,5.9,10709.0,180.0,September,Bagmati
2010,Makwanpur,4213.0,2800.0,Wheat,22.6539726,28.30983562,18.2650137,55.81147945,1123.21,6402.98,2974.38,1.519808219,5.9,10709.0,11796.4,November,Bagmati
2010,Makwanpur,25.0,1000.0,Barley,22.6539726,28.30983562,18.2650137,55.81147945,1123.21,6402.98,2974.38,1.519808219,5.9,10709.0,25.0,November,Bagmati
2010,Manang,0.0,0.0,Rice,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.3,6257.0,0.0,July,Gandaki
2010,Manang,185.0,2800.0,Maize,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.3,6257.0,518.0,April,Gandaki
2010,Manang,0.0,0.0,Millet,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.3,6257.0,0.0,August,Gandaki
2010,Manang,410.0,1402.0,Buckwheat,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.3,6257.0,574.82,September,Gandaki
2010,Manang,293.0,2198.0,Wheat,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.3,6257.0,644.014,November,Gandaki
2010,Manang,184.0,1484.0,Barley,5.840027397,11.46972603,1.379342466,65.28052055,784.0,6145.23,2716.0,1.774520548,6.3,6257.0,273.056,November,Gandaki
2010,Morang,78200.0,3300.0,Rice,24.42972603,30.01715068,19.89030137,62.28306849,1803.83,5870.95,2655.1,1.563835616,6.8,12.0,258060.0,July,Koshi
2010,Morang,16100.0,2814.0,Maize,24.42972603,30.01715068,19.89030137,62.28306849,1803.83,5870.95,2655.1,1.563835616,6.8,12.0,45305.4,April,Koshi
2010,Morang,1430.0,1200.0,Millet,24.42972603,30.01715068,19.89030137,62.28306849,1803.83,5870.95,2655.1,1.563835616,6.8,12.0,1716.0,August,Koshi
2010,Morang,0.0,0.0,Buckwheat,24.42972603,30.01715068,19.89030137,62.28306849,1803.83,5870.95,2655.1,1.563835616,6.8,12.0,0.0,September,Koshi
2010,Morang,22200.0,2365.0,Wheat,24.42972603,30.01715068,19.89030137,62.28306849,1803.83,5870.95,2655.1,1.563835616,6.8,12.0,52503.0,November,Koshi
2010,Morang,0.0,0.0,Barley,24.42972603,30.01715068,19.89030137,62.28306849,1803.83,5870.95,2655.1,1.563835616,6.8,12.0,0.0,November,Koshi
2010,Mugu,1265.0,2001.0,Rice,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,5.7,15693.0,2531.265,July,Karnali
2010,Mugu,607.0,1000.0,Maize,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,5.7,15693.0,607.0,April,Karnali
2010,Mugu,1800.0,917.0,Millet,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,5.7,15693.0,1650.6,August,Karnali
2010,Mugu,500.0,1500.0,Buckwheat,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,5.7,15693.0,750.0,September,Karnali
2010,Mugu,4325.0,1800.0,Wheat,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,5.7,15693.0,7785.0,November,Karnali
2010,Mugu,1837.0,1000.0,Barley,13.05808219,18.9710137,8.114109589,61.27663014,1245.93,6522.01,2827.55,1.555643836,5.7,15693.0,1837.0,November,Karnali
2010,Mustang,0.0,0.0,Rice,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,7.3,10.0,0.0,July,Gandaki
2010,Mustang,525.0,1543.0,Maize,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,7.3,10.0,810.075,April,Gandaki
2010,Mustang,0.0,0.0,Millet,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,7.3,10.0,0.0,August,Gandaki
2010,Mustang,575.0,1661.0,Buckwheat,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,7.3,10.0,955.075,September,Gandaki
2010,Mustang,601.0,1799.0,Wheat,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,7.3,10.0,1081.199,November,Gandaki
2010,Mustang,270.0,1759.0,Barley,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,7.3,10.0,474.93,November,Gandaki
2010,Myagdi,3895.0,2633.0,Rice,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,5.8,15.0,10255.535,July,Gandaki
2010,Myagdi,11115.0,3045.0,Maize,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,5.8,15.0,33845.175,April,Gandaki
2010,Myagdi,3048.0,1089.0,Millet,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,5.8,15.0,3319.272,August,Gandaki
2010,Myagdi,0.0,0.0,Buckwheat,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,5.8,15.0,0.0,September,Gandaki
2010,Myagdi,3045.0,1920.0,Wheat,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,5.8,15.0,5846.4,November,Gandaki
2010,Myagdi,560.0,998.0,Barley,8.88509589,14.69452055,4.340849315,61.93958904,986.69,6385.99,2761.53,1.690931507,5.8,15.0,558.88,November,Gandaki
2010,Nawalparasi,46690.0,3863.0,Rice,25.54709589,31.70972603,20.39764384,54.1729589,1341.32,6438.57,2996.83,1.649260274,5.9,115.0,180363.47,July,Unknown
2010,Nawalparasi,10750.0,3133.0,Maize,25.54709589,31.70972603,20.39764384,54.1729589,1341.32,6438.57,2996.83,1.649260274,5.9,115.0,33679.75,April,Unknown
2010,Nawalparasi,500.0,1000.0,Millet,25.54709589,31.70972603,20.39764384,54.1729589,1341.32,6438.57,2996.83,1.649260274,5.9,115.0,500.0,August,Unknown
2010,Nawalparasi,220.0,909.0,Buckwheat,25.54709589,31.70972603,20.39764384,54.1729589,1341.32,6438.57,2996.83,1.649260274,5.9,115.0,199.98,September,Unknown
2010,Nawalparasi,18830.0,2450.0,Wheat,25.54709589,31.70972603,20.39764384,54.1729589,1341.32,6438.57,2996.83,1.649260274,5.9,115.0,46133.5,November,Unknown
2010,Nawalparasi,88.0,1000.0,Barley,25.54709589,31.70972603,20.39764384,54.1729589,1341.32,6438.57,2996.83,1.649260274,5.9,115.0,88.0,November,Unknown
2010,Nuwakot,16625.0,3299.0,Rice,9.669287671,15.43912329,5.127506849,61.61794521,858.68,6421.67,2868.84,1.79309589,5.7,6146.0,54845.875,July,Bagmati
2010,Nuwakot,20115.0,2660.0,Maize,9.669287671,15.43912329,5.127506849,61.61794521,858.68,6421.67,2868.84,1.79309589,5.7,6146.0,53505.9,April,Bagmati
2010,Nuwakot,5805.0,1800.0,Millet,9.669287671,15.43912329,5.127506849,61.61794521,858.68,6421.67,2868.84,1.79309589,5.7,6146.0,10449.0,August,Bagmati
2010,Nuwakot,0.0,0.0,Buckwheat,9.669287671,15.43912329,5.127506849,61.61794521,858.68,6421.67,2868.84,1.79309589,5.7,6146.0,0.0,September,Bagmati
2010,Nuwakot,5477.0,2750.0,Wheat,9.669287671,15.43912329,5.127506849,61.61794521,858.68,6421.67,2868.84,1.79309589,5.7,6146.0,15061.75,November,Bagmati
2010,Nuwakot,200.0,1250.0,Barley,9.669287671,15.43912329,5.127506849,61.61794521,858.68,6421.67,2868.84,1.79309589,5.7,6146.0,250.0,November,Bagmati
2010,Okhaldhunga,5030.0,1958.0,Rice,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,8047.0,9848.74,July,Koshi
2010,Okhaldhunga,12097.0,1918.0,Maize,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,8047.0,23202.046,April,Koshi
2010,Okhaldhunga,8785.0,1351.0,Millet,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,8047.0,11868.535,August,Koshi
2010,Okhaldhunga,94.0,850.0,Buckwheat,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,8047.0,79.9,September,Koshi
2010,Okhaldhunga,2842.0,2000.0,Wheat,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,8047.0,5684.0,November,Koshi
2010,Okhaldhunga,115.0,1200.0,Barley,14.31553425,19.87221918,10.11956164,60.18016438,875.55,6170.27,2715.89,1.660246575,5.7,8047.0,138.0,November,Koshi
2010,Palpa,9561.0,2637.0,Rice,20.00545205,25.42309589,15.70890411,57.22178082,1226.86,6438.57,2996.83,1.593342466,5.9,193.0,25212.357,July,Lumbini
2010,Palpa,21563.0,1967.0,Maize,20.00545205,25.42309589,15.70890411,57.22178082,1226.86,6438.57,2996.83,1.593342466,5.9,193.0,42414.421,April,Lumbini
2010,Palpa,2580.0,1132.0,Millet,20.00545205,25.42309589,15.70890411,57.22178082,1226.86,6438.57,2996.83,1.593342466,5.9,193.0,2920.56,August,Lumbini
2010,Palpa,460.0,941.0,Buckwheat,20.00545205,25.42309589,15.70890411,57.22178082,1226.86,6438.57,2996.83,1.593342466,5.9,193.0,432.86,September,Lumbini
2010,Palpa,6235.0,2153.0,Wheat,20.00545205,25.42309589,15.70890411,57.22178082,1226.86,6438.57,2996.83,1.593342466,5.9,193.0,13423.955,November,Lumbini
2010,Palpa,30.0,1267.0,Barley,20.00545205,25.42309589,15.70890411,57.22178082,1226.86,6438.57,2996.83,1.593342466,5.9,193.0,38.01,November,Lumbini
2010,Panchthar,10400.0,2100.0,Rice,11.01819178,16.84468493,6.613506849,68.09054795,1033.73,5773.57,2540.43,1.845506849,5.7,1148.0,21840.0,July,Koshi
